Descricao,UF,CodigoIBGE,DestinoFrete,cUF,Id
Itatuba,PB,2507200,0,25,79F172B7-F591-41A8-99A7-95EFECB85842
Jacaraú,PB,2507309,0,25,A0967559-8A04-40C9-AD34-E241373FEAA5
Jericó,PB,2507408,0,25,812272B8-E9E6-463B-AF2F-47E3F343B449
João Pessoa,PB,2507507,0,25,411CB0C6-647C-4577-B029-6477795A2C96
Juarez Távora,PB,2507606,0,25,379DB049-A91C-4914-9A47-A55A23B1F5FB
Juazeirinho,PB,2507705,0,25,15377AF0-93E4-4C6A-87BC-B590377C5AC3
Junco do Seridó,PB,2507804,0,25,71D89B25-15E4-42A5-A955-8385EB4E0355
Juripiranga,PB,2507903,0,25,C7A66C48-F8DA-489C-8CEE-1EC0C9534AD5
Juru,PB,2508000,0,25,0EAE054C-BFCE-4EA0-81C7-ABE34A9E41C9
Lagoa,PB,2508109,0,25,AC0889B7-6201-43A1-8702-6CCEB79CC04A
Lagoa de Dentro,PB,2508208,0,25,324884B6-3814-463A-A11E-1A224EFDC3B3
Lagoa Seca,PB,2508307,0,25,6BD7D1FE-203A-4157-A16B-3EDCA8FD09FF
Lastro,PB,2508406,0,25,88962ED5-825B-4CED-849C-5DA840D14FDB
Livramento,PB,2508505,0,25,8845F2B0-3855-4F34-9298-FE71AE4325CB
Logradouro,PB,2508554,0,25,FBCD6BCF-BFB6-48B9-988B-9558D0B2A2CC
Lucena,PB,2508604,0,25,F34ED4D5-2B79-4DF8-A5D5-9DA25A9E7831
Mãe d'Água,PB,2508703,0,25,4BA9AE08-A768-431F-AA41-A6C11E000A2E
Malta,PB,2508802,0,25,F6F39663-B13C-4BBE-81DE-89ACE481AEE3
Mamanguape,PB,2508901,0,25,C19F97AE-0B31-47CE-9CCB-39BFF9433BC2
Manaíra,PB,2509008,0,25,6A16D1E7-6528-4135-9585-C945FCF11BE9
Marcação,PB,2509057,0,25,DCC05621-8788-4DFB-A64C-4E2257C778D3
Mari,PB,2509107,0,25,ECF03FD1-4378-41F2-9A12-316BA79888BD
Marizópolis,PB,2509156,0,25,D1ACB277-13AF-4E79-AC3A-DD96F2A5A244
Massaranduba,PB,2509206,0,25,6712091B-9B26-4783-A1A1-C6238E4EA561
Mataraca,PB,2509305,0,25,27547A42-44E2-4EBF-AA83-AC007931A873
Matinhas,PB,2509339,0,25,6AA383D5-B45A-4063-BD04-4B5F29E94DA0
Mato Grosso,PB,2509370,0,25,8CE48DF8-EDC3-496C-85CD-2136C97E93DA
Maturéia,PB,2509396,0,25,F561C002-7437-4D93-B9B2-F1028B3DDDFB
Mogeiro,PB,2509404,0,25,E5B65A0F-3B90-4825-A7AA-A65772E4F0F7
Montadas,PB,2509503,0,25,1DFD131B-2823-4F80-AD92-5ADC4A92C56F
Monte Horebe,PB,2509602,0,25,DD6A9288-31A5-4A9D-BFEB-5E74127B2FB8
Monteiro,PB,2509701,0,25,A805BD74-989C-416A-BBFC-9A0089FC38DE
Mulungu,PB,2509800,0,25,6ACFACD9-4D10-454D-881B-43678333B011
Natuba,PB,2509909,0,25,28DE8745-25C6-44C5-8E76-C6B215AE81D3
Nazarezinho,PB,2510006,0,25,D1C778C8-DB18-44E2-B136-BA809896CDAD
Nova Floresta,PB,2510105,0,25,F3519452-6AF9-4840-A6AC-A02C449FF793
Nova Olinda,PB,2510204,0,25,622D7FF2-2D3F-421B-B614-4B0D0490A72F
Nova Palmeira,PB,2510303,0,25,B00DD25B-AD6E-442B-832B-93B5B1A3295E
Olho d'Água,PB,2510402,0,25,A6DA8FBC-E52F-4A7E-997C-E0A8E2AA42BC
Olivedos,PB,2510501,0,25,734DF691-E9E6-4613-A5C3-EAECBF4DA31F
Ouro Velho,PB,2510600,0,25,EB6B3656-1610-47D2-87C1-3B03CD72B9CC
Parari,PB,2510659,0,25,469D1118-CA7C-4431-8E04-0065546A9961
Passagem,PB,2510709,0,25,AD97BEA2-5936-462E-B337-0C2B1EF8A169
Patos,PB,2510808,0,25,0FB5FA03-1AEB-4038-AB3C-DDA2FE34B384
Paulista,PB,2510907,0,25,7B382579-39F6-4258-A16A-73DCDF7AA42E
Pedra Branca,PB,2511004,0,25,0E907745-BD4A-4480-9015-8A963665905E
Pedra Lavrada,PB,2511103,0,25,3F5BA0CB-8144-4CF5-8362-034CC8F12CED
Pedras de Fogo,PB,2511202,0,25,A1FD1DA6-4DCE-47FF-8F4A-AF46F1C388D7
Piancó,PB,2511301,0,25,24F33E4F-6E7C-4800-A232-96C83E50AA87
Picuí,PB,2511400,0,25,AD1B086C-E02A-4512-B8A5-DDEEF032B1CF
Pilar,PB,2511509,0,25,0F6031D7-1D02-4965-A811-13D3E2B33E9E
Pilões,PB,2511608,0,25,E29C912A-B409-4EC6-8ACB-5B6EA25C0EE3
Pilõezinhos,PB,2511707,0,25,42D00565-2234-4AF3-ACB6-C3FE0B5694CE
Pirpirituba,PB,2511806,0,25,7CE0BF54-7EF2-4A59-9AA6-9DD375C2EF16
Pitimbu,PB,2511905,0,25,C6D0D572-4569-48A1-ACB0-74CC3EBAB7F4
Pocinhos,PB,2512002,0,25,96B3A865-D81C-403C-8536-990BB6F2E044
Poço Dantas,PB,2512036,0,25,EB967F6F-C2A1-4A77-B3E0-AA82DEA1B2CD
Poço de José de Moura,PB,2512077,0,25,C04DFE1A-5B08-49D8-ACC0-ADF114E7EE0E
Pombal,PB,2512101,0,25,D97DCFB3-F0FE-4E55-9BF2-B214C7CCDBA3
Prata,PB,2512200,0,25,0AE226D7-B38F-4AB6-871B-904E3D93FD9B
Princesa Isabel,PB,2512309,0,25,A46E70E6-EECE-4716-842B-794331BD869B
Puxinanã,PB,2512408,0,25,543F1955-F333-45A7-B3CE-39084D25DD88
Queimadas,PB,2512507,0,25,4E928C75-3122-49F6-A42B-DA2EFB58623D
Quixabá,PB,2512606,0,25,77289366-7D63-4E85-AE5F-43F2355C3E34
Remígio,PB,2512705,0,25,0726D587-5B40-4FEC-AEC0-7215530356EA
Pedro Régis,PB,2512721,0,25,CB419F85-1947-425C-A8EC-F4D5B6710218
Riachão,PB,2512747,0,25,DC07EA0E-CA9D-41C7-AE83-279565952754
Riachão do Bacamarte,PB,2512754,0,25,16F3ABBD-0096-46D1-880A-234C67887F0A
Riachão do Poço,PB,2512762,0,25,9DC28012-8044-4CFF-A849-1D56724A2CAF
Riacho de Santo Antônio,PB,2512788,0,25,8B7E622C-C36C-4439-BB08-6B48712FEF57
Riacho dos Cavalos,PB,2512804,0,25,DC2BEA93-E732-4200-9C1E-0D2E698112DE
Rio Tinto,PB,2512903,0,25,FE1F5C32-7BAA-489A-9623-8B8B6F914504
Salgadinho,PB,2513000,0,25,D1F7BE45-DE57-430C-B7C4-4EC111EB84B2
Salgado de São Félix,PB,2513109,0,25,391AEA0E-7329-4FE5-A38F-1E2278891E5F
Santa Cecília,PB,2513158,0,25,E4297E39-971E-47EC-9859-1171084267AC
Santa Cruz,PB,2513208,0,25,D50DD1C6-E79F-4DA6-9737-E13C74AEB27B
Santa Helena,PB,2513307,0,25,B3618742-AC4E-4AAD-B985-F75572138828
Santa Inês,PB,2513356,0,25,4B90263F-EEA1-49C4-831C-0D44906474CA
Santa Luzia,PB,2513406,0,25,E9D21758-8009-460B-A367-9E7703F9342D
Santana de Mangueira,PB,2513505,0,25,2A5F0CE7-A810-4771-89FB-3FB8FCAA1B82
Santana dos Garrotes,PB,2513604,0,25,6A976535-FF48-423E-BA78-97987295BD1B
Joca Claudino,PB,2513653,0,25,0939A5C4-7EA2-40A1-8F5C-A742F8DB19AA
Santa Rita,PB,2513703,0,25,0632B099-AD29-484C-86A7-5DEC418254E6
Santa Teresinha,PB,2513802,0,25,D1357E57-2DDF-4B09-93D9-D97324248B32
São Bento,PB,2513901,0,25,4E1067AC-8898-4BCB-BF91-2261EF3A5618
São Bentinho,PB,2513927,0,25,04CF9032-8AF5-46CC-8A52-D48D4A3ACCDB
São Domingos do Cariri,PB,2513943,0,25,7D9DE5E8-FB37-4E25-A0BD-80FD31FC112D
São Domingos,PB,2513968,0,25,C5EC123F-2AC7-4A37-9F99-377C91038924
São Francisco,PB,2513984,0,25,B7045CBE-EE01-4C36-B46D-2DB599584932
São João do Cariri,PB,2514008,0,25,A34640BB-6CEE-427F-8B81-B9E6F8701BD7
São João do Tigre,PB,2514107,0,25,1B6BC157-4EB5-461C-A358-D2408DF6912A
São José da Lagoa Tapada,PB,2514206,0,25,3EAE929C-725F-43EF-84FE-6FE12273647F
São José de Caiana,PB,2514305,0,25,EA6207F6-E88F-4CDC-A728-BBFF05ED668E
São José de Espinharas,PB,2514404,0,25,9B01628F-8BD7-4473-86B7-385233B20B6F
São José dos Ramos,PB,2514453,0,25,3B9BD8E1-9497-4515-8572-E45B38F41552
São José de Piranhas,PB,2514503,0,25,DEE9CF73-3D66-4208-B836-D604282AC4F7
São José de Princesa,PB,2514552,0,25,5EED0D3E-77FA-472A-89E0-F6E4FD83872C
São José do Bonfim,PB,2514602,0,25,270B2A17-C4FF-4DED-835C-D23F3D9BE378
São José do Brejo do Cruz,PB,2514651,0,25,950EEC6B-E6B2-4D57-8406-189EC1836BB9
São José do Sabugi,PB,2514701,0,25,B15C9155-7631-4521-BB79-E2A1A22D9BA2
São José dos Cordeiros,PB,2514800,0,25,8149950F-74A3-4E24-BAEF-20F21E0178FA
São Mamede,PB,2514909,0,25,94B03C1F-0886-4944-A2EC-168809D4408E
São Miguel de Taipu,PB,2515005,0,25,54E1B719-6E30-47E3-BF32-FE8F7CDBD014
São Sebastião de Lagoa de Roça,PB,2515104,0,25,29BF4EE0-46CF-44D4-B87A-8EAE09A7CC34
São Sebastião do Umbuzeiro,PB,2515203,0,25,08E1978A-6C35-47A2-9EAD-93E5D0F09810
Sapé,PB,2515302,0,25,BFC8AD97-1966-43C5-8781-D1AD93A6B482
Seridó,PB,2515401,0,25,89CB5622-1824-4964-9F91-353E305128FF
Serra Branca,PB,2515500,0,25,699657CC-C19B-49B4-98D3-160BCF07AEF5
Serra da Raiz,PB,2515609,0,25,C7D7D7CE-D331-42E4-9ACD-8F44B0562CEF
Serra Grande,PB,2515708,0,25,5D6D4CA2-1ED3-4B1A-A13B-FA8528AC01B3
Serra Redonda,PB,2515807,0,25,CF193D5D-7482-4BAF-9529-E826DCE648AA
Serraria,PB,2515906,0,25,723DBAB2-5D1A-494B-A7B1-D274D49A4FCE
Sertãozinho,PB,2515930,0,25,A7BB481E-D9EE-4981-8545-700FB12FB55A
Sobrado,PB,2515971,0,25,A98DF597-7F58-4B2E-8B69-25E2E5118C00
Solânea,PB,2516003,0,25,E2EEF219-A2C5-4449-988D-0BB80E8C1878
Soledade,PB,2516102,0,25,F6A46013-B40F-49FA-8B18-558F68A7529B
Sossêgo,PB,2516151,0,25,B91B691B-1A00-4922-91F2-8F5709E21910
Sousa,PB,2516201,0,25,CFA94A10-6C87-43A1-875C-680E2C702439
Sumé,PB,2516300,0,25,7EC12E80-92EE-4BF5-9D57-E54F5CF151C6
Tacima,PB,2516409,0,25,6E4F4327-D9A1-45E4-8EE5-14F086C8B7AD
Taperoá,PB,2516508,0,25,E440DCEB-D642-41DC-9F7D-0658EDA29783
Tavares,PB,2516607,0,25,1CC8C93E-A942-419F-9159-420593B82563
Teixeira,PB,2516706,0,25,746FA9D6-1E00-4D93-A967-10722DB166CD
Tenório,PB,2516755,0,25,73CD70F8-FC71-49BE-9B35-6746A24178B3
Triunfo,PB,2516805,0,25,6E9B2457-8018-4AA3-ABA7-2397F517B661
Uiraúna,PB,2516904,0,25,E844A59D-512C-4FA5-8824-32C010D9C0FF
Umbuzeiro,PB,2517001,0,25,35D01E86-D509-4F29-95DC-6C234E4B4C63
Várzea,PB,2517100,0,25,9A45CB1F-88E7-45A8-820F-7C71AABF74E0
Vieirópolis,PB,2517209,0,25,B2D30102-FCB4-491B-B7C8-8BC527CE335C
Zabelê,PB,2517407,0,25,C2B949C7-8D2B-45E2-83FB-5A453EB37E2D
Abreu e Lima,PE,2600054,0,26,4677BBA9-A771-4308-9283-F5D848445F79
Afogados da Ingazeira,PE,2600104,0,26,9F4C53C0-2DD6-4285-BF6F-99E880C81722
Afrânio,PE,2600203,0,26,06EF21F0-B105-44C6-A10E-EC877AA23F2B
Agrestina,PE,2600302,0,26,F1A16431-E4A1-47FD-9096-CED4AC31861C
Água Preta,PE,2600401,0,26,45AB48EB-6BA0-445C-9519-50D844D822FE
Águas Belas,PE,2600500,0,26,00F4AC3C-5FC9-4C7D-ADC1-21671DB18A45
Alagoinha,PE,2600609,0,26,74C80726-20EC-4C38-95C6-1DF80026A9F1
Aliança,PE,2600708,0,26,8DA8D983-B880-4CA0-A8B2-A9DA1CA6BC91
Altinho,PE,2600807,0,26,A2BF6A8A-4A45-439F-8D45-FEB9CD01EDAE
Amaraji,PE,2600906,0,26,CD3060A0-3964-449A-97A2-6466B507A75F
Angelim,PE,2601003,0,26,13578F5F-244A-44F2-B1D7-73EDA399E0DF
Araçoiaba,PE,2601052,0,26,35C91774-8905-4BEB-BA87-4A5546511962
Araripina,PE,2601102,0,26,44F47823-C7F4-410B-86C1-6088229754DB
Arcoverde,PE,2601201,0,26,7DC2630A-208C-4AE4-8503-C379239817E0
Barra de Guabiraba,PE,2601300,0,26,7FFF1D94-B4B5-4263-BFA4-DC614EFE8FFB
Barreiros,PE,2601409,0,26,F6088494-248D-4AD9-AFB4-E10CA286F61B
Belém de Maria,PE,2601508,0,26,5DB9F78C-22FD-410B-B40C-8CA6DEE6D6A2
Belém do São Francisco,PE,2601607,0,26,9F44E5A6-CA2A-41CD-936A-0FD43B903A42
Belo Jardim,PE,2601706,0,26,754240B9-2930-4362-9D0E-A5EA79C24F51
Betânia,PE,2601805,0,26,AE2727D7-6EBA-48EC-B170-4A5F178DD8AA
Bezerros,PE,2601904,0,26,CA2E9893-04CA-43F0-B7E5-C1FE01304C53
Bodocó,PE,2602001,0,26,163CE83D-7165-4586-92D9-B12EFA02C590
Bom Conselho,PE,2602100,0,26,1D95B714-9E05-489B-B595-0DCB5BA22600
Bom Jardim,PE,2602209,0,26,076EB604-6C4A-4519-B181-3D477E61A414
Bonito,PE,2602308,0,26,2E2317CB-06EE-48DA-8BE3-32CBE3C68389
Brejão,PE,2602407,0,26,012E3AC0-9CE4-4A54-8121-8A2557030460
Brejinho,PE,2602506,0,26,6948AEDE-4574-4E4F-9D00-51463F056B99
Brejo da Madre de Deus,PE,2602605,0,26,CF365CEF-9574-4A00-B85C-D3F875CC5AAD
Buenos Aires,PE,2602704,0,26,66CBA525-A90C-4A5C-835E-35BF6DAC2B8D
Buíque,PE,2602803,0,26,5788343F-031E-4E6C-95D7-6B7B617C369D
Cabo de Santo Agostinho,PE,2602902,0,26,861E53C4-7C41-4740-964A-E15DC9E6D7D9
Cabrobó,PE,2603009,0,26,95005C6D-19F3-4245-9F0B-4CAA1E5535EA
Cachoeirinha,PE,2603108,0,26,CEA19568-69A0-44D0-8532-C595C18EB3DC
Caetés,PE,2603207,0,26,D6796C2B-BD68-4383-BB76-F9B75690FA60
Calçado,PE,2603306,0,26,5ABF3240-B1B3-4F22-9C3C-02073BA9ADA0
Calumbi,PE,2603405,0,26,665CF18D-F4E6-4384-8514-0606DB0BA277
Camaragibe,PE,2603454,0,26,E66D4104-56AF-4360-A261-5D7B33F70AF1
Camocim de São Félix,PE,2603504,0,26,9F97AF3E-BF09-44BD-84EA-D45B168CB88F
Camutanga,PE,2603603,0,26,785838F9-29E4-4662-9EBE-275DE4CEA8A6
Canhotinho,PE,2603702,0,26,8D283B93-B9C0-4689-A93F-142CCB61758C
Capoeiras,PE,2603801,0,26,E1E39CE1-5C60-42A2-BFE0-8B33BD01C05B
Carnaíba,PE,2603900,0,26,8B9AFCC0-666B-455B-9648-082E748C31DE
Carnaubeira da Penha,PE,2603926,0,26,A497CD15-0798-4A90-B1F2-D700954AB3BD
Carpina,PE,2604007,0,26,23412145-C5AE-438F-8EC6-B6BF2C98C674
Caruaru,PE,2604106,0,26,FDCD3925-5D98-4963-ABFF-74F9044D91FD
Casinhas,PE,2604155,0,26,4266F006-B385-4359-8153-B4686585016F
Catende,PE,2604205,0,26,00537D18-8575-4BBD-BE17-BB57CD93B7B8
Cedro,PE,2604304,0,26,1B426B0E-F5A0-44D0-A98D-E7219B6914AA
Chã de Alegria,PE,2604403,0,26,5DC09465-B960-4ADD-B300-2DE25C99EAAC
Chã Grande,PE,2604502,0,26,AD3770B9-9FBA-4080-B985-E0C726874811
Condado,PE,2604601,0,26,2F65FEB2-4DD1-438F-948C-5F13987C610E
Correntes,PE,2604700,0,26,28836BE2-4488-48D1-8ADA-1476A787F58E
Cortês,PE,2604809,0,26,8A5CA25F-E92D-4563-B58B-4919B3677F06
Cumaru,PE,2604908,0,26,1A9DD370-159C-4A55-9E88-A7D942757B88
Cupira,PE,2605004,0,26,7B768A53-853B-4B16-A810-BB573D9332B5
Custódia,PE,2605103,0,26,79C31CF8-4630-4B45-8F8A-5B7CFE2B5D0D
Dormentes,PE,2605152,0,26,62C8708C-0295-434A-9EC3-F9F3C68C65D3
Escada,PE,2605202,0,26,81E5BB01-82F3-4181-9810-F8BFEF65FCC1
Exu,PE,2605301,0,26,D8EC317D-F937-42AC-B685-23A8A3C20819
Feira Nova,PE,2605400,0,26,C42DF4BB-7620-4F77-A9B9-D826B677F5B5
Fernando de Noronha,PE,2605459,0,26,B21DDEAE-F607-4A2C-8EF5-A47AB7F6B766
Ferreiros,PE,2605509,0,26,B42CA1B6-987E-43DE-B099-366D806C1BDC
Flores,PE,2605608,0,26,D6F171CD-D2B3-428B-8CB6-4C55D5A3AEDC
Floresta,PE,2605707,0,26,496724D8-9F3D-4E16-92AF-12D2F26F8E87
Frei Miguelinho,PE,2605806,0,26,97719B7E-1B77-449A-BFB0-C1A0B52F2905
Gameleira,PE,2605905,0,26,A7AC32BA-D7C7-4BE8-A783-238DD18B5328
Garanhuns,PE,2606002,0,26,E56E55FE-956C-437E-820C-F74B29D2930C
Glória do Goitá,PE,2606101,0,26,EF15743D-57BE-49DF-9E02-EFACA2037EDD
Goiana,PE,2606200,0,26,BF3359F9-2BF4-4345-842B-113D7611E791
Granito,PE,2606309,0,26,F031B8B2-03C5-4F82-B86D-C6EA072A5874
Gravatá,PE,2606408,0,26,222EE30E-AA7A-4F7E-B625-F948B18F7C71
Iati,PE,2606507,0,26,4A208808-7681-4468-A5CB-AB4E052D9CE0
Ibimirim,PE,2606606,0,26,FEAAD2B9-E43C-436C-9405-FC32D7AE9EF2
Ibirajuba,PE,2606705,0,26,B0030491-BBC9-40EA-9AAB-09BB78AB599D
Igarassu,PE,2606804,0,26,DA0E3E45-8EE4-4239-813F-F5BD8275AC6F
Iguaraci,PE,2606903,0,26,1B5C14B2-E240-4A84-A6EC-2687C871DB4D
Inajá,PE,2607000,0,26,FB83FB3F-B527-4F7E-9ABC-83788CE368EF
Ingazeira,PE,2607109,0,26,6431E2D1-988B-43D6-8A45-AF510E75CFA6
Ipojuca,PE,2607208,0,26,071B7356-89E2-4636-AD40-E45DC9D06A27
Ipubi,PE,2607307,0,26,94A40DAC-7664-4A00-B2D3-06E9F0743410
Itacuruba,PE,2607406,0,26,6219D913-DC73-4C17-90EB-B78AA7B6D92C
Itaíba,PE,2607505,0,26,3A006191-5BE1-4F17-B5D3-F8AD614B0AB6
Ilha de Itamaracá,PE,2607604,0,26,A5B013A4-020F-4FF1-9A42-25271E80714C
Itambé,PE,2607653,0,26,6F51AB6E-4161-4B09-87D6-4D9E912BCB6C
Itapetim,PE,2607703,0,26,9B94290A-3E41-4529-8B21-0C49D2F0162B
Itapissuma,PE,2607752,0,26,D441E702-C610-48BA-AB89-4B12CC24C76B
Itaquitinga,PE,2607802,0,26,0007CA6C-87C5-4ABF-A595-951CF1E1E041
Jaboatão dos Guararapes,PE,2607901,0,26,EAD5C7F0-DA7A-452C-917B-D74C49634A98
Jaqueira,PE,2607950,0,26,E65C3CCC-A23A-4461-9C8A-7A79DBC07637
Jataúba,PE,2608008,0,26,BD7C17FF-835D-4A23-BA0D-8F2E6EC6D733
Jatobá,PE,2608057,0,26,26BD9341-9ACF-45DC-AC26-7BF9270B8CF2
João Alfredo,PE,2608107,0,26,52506C42-6881-4921-9645-07781DCEFDD8
Joaquim Nabuco,PE,2608206,0,26,E47DD5EA-84EE-4C73-BA8C-A6A0D9EE91F5
Jucati,PE,2608255,0,26,EEB034C2-FBE5-4914-BF6C-A1A975372FA5
Jupi,PE,2608305,0,26,35CA01F1-B3EB-4ACD-A222-F1675DEC621A
Jurema,PE,2608404,0,26,2A15E7AC-AF7C-4530-A59C-8BCCA9763229
Lagoa do Carro,PE,2608453,0,26,D0BD1078-E21D-4A17-8425-0EB257B75D3C
Lagoa de Itaenga,PE,2608503,0,26,95AD1C7B-E1B1-4D4B-AFDF-41AF00F5BF35
Lagoa do Ouro,PE,2608602,0,26,9AE6FD6D-14FA-49D5-A1FA-EA11E321FDDE
Lagoa dos Gatos,PE,2608701,0,26,A07DA8B1-6EB8-4B4F-85B7-C7C059781499
Lagoa Grande,PE,2608750,0,26,6A502E02-18CB-4E70-B962-A16A99590604
Lajedo,PE,2608800,0,26,487F2C06-36CA-4DA0-9745-05DC9FCEFE22
Limoeiro,PE,2608909,0,26,76202B3C-5AEE-409A-A12F-C5088E834CDB
Macaparana,PE,2609006,0,26,28727895-DCEC-4423-B7B0-2612A09BDF92
Machados,PE,2609105,0,26,E04599CF-4B17-43B3-9B01-0AC2157C37AE
Manari,PE,2609154,0,26,B65396D4-69E6-49FB-9F1E-4E290C878D6C
Maraial,PE,2609204,0,26,DC350DDC-EE36-4F55-A4C8-E67E4A4A791D
Mirandiba,PE,2609303,0,26,C1A62C53-3E75-462D-95CB-41FAE0918CBA
Moreno,PE,2609402,0,26,8940DC83-2933-42A4-A5E3-9AB066EEADFE
Nazaré da Mata,PE,2609501,0,26,C2BEC007-34E0-446E-B675-247AA14FA34B
Olinda,PE,2609600,0,26,3C6E430D-8542-43FF-B55C-A4E12424E8CB
Orobó,PE,2609709,0,26,C178E974-A29A-428E-B525-1C1EDC3315F8
Orocó,PE,2609808,0,26,9F013C21-B018-498E-9FCD-B02535A592D4
Ouricuri,PE,2609907,0,26,91490161-A2FD-415A-A69E-50F22B00385A
Palmares,PE,2610004,0,26,45CE4360-B214-4CE5-A84B-3A7435821316
Palmeirina,PE,2610103,0,26,869C23C5-D5B1-40DB-8434-4F92988FBE72
Panelas,PE,2610202,0,26,B00D3640-85A7-405E-8618-781679E32278
Paranatama,PE,2610301,0,26,A43ED413-DD8F-40A9-B2EF-D114BC2F7962
Parnamirim,PE,2610400,0,26,44D2A178-15E9-4AA8-9F49-8C81C016867D
Passira,PE,2610509,0,26,527D1DCF-D588-473E-93A1-6499E2FC6024
Paudalho,PE,2610608,0,26,22D3C412-5D23-4B59-AEB9-823DC4F84272
Paulista,PE,2610707,0,26,3EE32A47-1026-462D-90EE-319B9A6E2EA7
Pedra,PE,2610806,0,26,0BADF2C5-0AD7-4519-B7F5-5FD5F6DBF7AF
Pesqueira,PE,2610905,0,26,79FF64C4-5A97-4D2C-9F22-E9BAFE8E52AB
Petrolândia,PE,2611002,0,26,8E13C695-3F80-40C1-8AB6-91FA08EBA748
Petrolina,PE,2611101,0,26,D1F25B37-F297-4895-90F8-1BDA45C6FD7D
Poção,PE,2611200,0,26,40519FB3-8065-4C81-96A9-AA8ED676E792
Pombos,PE,2611309,0,26,4D1E6DFE-EDB9-4369-83D3-B21EF9B49A7E
Primavera,PE,2611408,0,26,9AB252C6-D20F-48B2-A778-921257BA1B62
Quipapá,PE,2611507,0,26,A193D8F0-1E1C-4C8C-8D9D-DEA1FD4BCDD7
Quixaba,PE,2611533,0,26,B5F0B91F-CAF6-4CF3-9BCF-CAB60270C7A7
Recife,PE,2611606,0,26,F79A008A-212A-40F2-9DB8-789CD4720ED5
Riacho das Almas,PE,2611705,0,26,3328D149-97E0-4E22-8187-D6E97D5B8C15
Ribeirão,PE,2611804,0,26,1C1C30BF-9507-47BD-A534-43A2181B23E0
Rio Formoso,PE,2611903,0,26,2373A196-F926-4042-9C8B-258CEC50A24F
Sairé,PE,2612000,0,26,6D32EE9A-0DB2-4005-A0EE-2384D1450E73
Salgadinho,PE,2612109,0,26,EA42BD75-27B1-4D30-8F37-C419098617EA
Salgueiro,PE,2612208,0,26,8E140845-4157-43E8-9234-8E99194334F0
Saloá,PE,2612307,0,26,60470B75-1F98-48D0-9C45-E92D412A9D65
Sanharó,PE,2612406,0,26,7DE03FBA-D001-4C91-A166-25F0CCBBB566
Santa Cruz,PE,2612455,0,26,DA324035-BBCA-45F0-A0CA-5302F214AE6D
Santa Cruz da Baixa Verde,PE,2612471,0,26,39EB9492-7AE6-42C0-AEEC-DDD40C113F9F
Santa Cruz do Capibaribe,PE,2612505,0,26,60A69E1D-C38C-47D5-A273-7C6A7077BAE7
Santa Filomena,PE,2612554,0,26,B1029506-942C-4588-8DC2-48884186747D
Santa Maria da Boa Vista,PE,2612604,0,26,0511D93D-F717-4555-A708-97B2B35870D0
Santa Maria do Cambucá,PE,2612703,0,26,90F2D67F-8EBA-4991-8E9E-267BC49024A8
Santa Terezinha,PE,2612802,0,26,AF37745D-FF02-42BD-AB51-92DB179CBA60
São Benedito do Sul,PE,2612901,0,26,B6140E2F-B289-48FA-B826-F93BBF267B22
São Bento do Una,PE,2613008,0,26,A1B34E5B-C4F9-4EE4-9BE0-7458A82F86A9
São Caitano,PE,2613107,0,26,A347268E-A5CC-48D3-99D2-20354C7F3DDE
São João,PE,2613206,0,26,67C504CD-04AB-40CD-B837-A887D9F884E8
São Joaquim do Monte,PE,2613305,0,26,40D52954-93F2-42C5-A947-70B5F3757E8A
São José da Coroa Grande,PE,2613404,0,26,05E24747-BC68-4A4E-A6BB-F2A9B4DDC2C1
São José do Belmonte,PE,2613503,0,26,C34A5316-19B0-4BD8-967C-C2A39C6FDDDB
São José do Egito,PE,2613602,0,26,9FD4E769-6034-43C1-80A1-70C3EDDB5E45
São Lourenço da Mata,PE,2613701,0,26,62C2DDF8-1125-43D7-B7FC-4285EE552CF5
São Vicente Ferrer,PE,2613800,0,26,B43F9E47-F338-4F96-B5D4-68A2FB54DA99
Serra Talhada,PE,2613909,0,26,029B778B-E95B-40D3-92DF-33A12ED0ECE3
Serrita,PE,2614006,0,26,FED334A7-9D6B-45FE-B78D-130DCB537609
Sertânia,PE,2614105,0,26,AA16718C-712B-4109-8C85-FCA347F14D66
Sirinhaém,PE,2614204,0,26,0C98091A-4A9E-46B2-962D-7123A9501B76
Moreilândia,PE,2614303,0,26,C585EA8C-64A5-4B2D-8765-6B2D864CE753
Solidão,PE,2614402,0,26,45350296-171C-40FF-BF70-B2AB115458FC
Surubim,PE,2614501,0,26,6DEB11C8-8EFB-441E-8488-FBD9223DB6BD
Tabira,PE,2614600,0,26,6B6C97E7-8AFB-4E9C-BB09-1A9DFBC9333E
Tacaimbó,PE,2614709,0,26,664D255D-372C-4E01-B429-7CE964082EF1
Tacaratu,PE,2614808,0,26,892F6871-BA4F-4A77-942B-CDCFAA7F98E6
Tamandaré,PE,2614857,0,26,48704702-1A3F-4CD3-B6B1-6D53E44BDF3E
Taquaritinga do Norte,PE,2615003,0,26,B08BDBFB-449F-401E-A92A-BACF1F93FE9F
Terezinha,PE,2615102,0,26,E0E2C6E1-C3FA-4832-9398-31F7F4307EE0
Terra Nova,PE,2615201,0,26,A6235501-E094-4E97-BDF2-11B614870349
Timbaúba,PE,2615300,0,26,1EA190D0-7636-4EE5-8E6F-94D775E6C952
Toritama,PE,2615409,0,26,E5A217E9-2FFA-498A-8258-1DD1C18BC00C
